NP_001126851.1	XP_010358380.2	33.684	285	164	9	334	618	185	444	1.25e-42	152
NP_001126851.1	XP_010358380.2	52.381	63	29	1	27	89	37	98	8.36e-14	65.9
NP_001126851.1	XP_009190519.2	34.483	290	155	10	334	618	252	511	1.77e-42	153
NP_001126851.1	XP_009190519.2	52.308	65	30	1	25	89	102	165	3.54e-14	67.0
NP_001126851.1	NP_001073605.1	34.483	290	155	10	334	618	198	457	2.30e-42	151
NP_001126851.1	NP_001073605.1	50.769	65	31	1	25	89	48	111	1.16e-13	65.5
NP_001126851.1	XP_045233471.1	34.483	290	155	10	334	618	207	466	2.99e-42	151
NP_001126851.1	XP_045233471.1	50.769	65	31	1	25	89	57	120	1.03e-13	65.5
NP_001126851.1	AAA51983.1	34.138	290	156	10	334	618	192	451	3.60e-42	151
NP_001126851.1	AAA51983.1	49.231	65	32	1	25	89	42	105	6.96e-14	65.9
NP_001126851.1	XP_054385267.1	34.483	290	155	9	334	618	252	511	9.67e-42	150
NP_001126851.1	XP_054385267.1	49.231	65	32	1	25	89	102	165	1.68e-13	65.1
NP_001126851.1	XP_014995139.1	37.891	256	136	11	361	614	368	602	1.47e-36	137
NP_001126851.1	XP_005556540.2	37.500	256	137	11	361	614	409	643	7.57e-36	135
NP_001126851.1	XP_055132633.1	37.597	258	134	12	361	614	384	618	8.83e-36	134
NP_001126851.1	KAI4027918.1	36.822	258	136	12	361	614	330	564	9.29e-36	134
NP_001126851.1	XP_010376291.1	37.500	256	137	11	361	614	368	602	1.04e-35	134
NP_001126851.1	XP_002815399.1	36.822	258	136	12	361	614	384	618	1.49e-35	134
NP_001126851.1	XP_003899481.2	37.500	256	137	11	361	614	384	618	2.74e-35	133
NP_001126851.1	BAA07807.1	39.375	160	85	5	445	603	9	157	1.32e-31	112
NP_001126851.1	XP_003900640.2	29.091	440	230	22	214	616	217	611	7.61e-30	116
NP_001126851.1	XP_003900640.2	28.713	101	70	2	106	205	214	313	6.24e-06	40.8
NP_001126851.1	XP_002816321.2	29.452	438	231	21	214	616	217	611	1.28e-29	115
NP_001126851.1	XP_002816321.2	31.884	69	46	1	106	174	214	281	1.10e-05	40.0
NP_001126851.1	AAB59490.1	28.539	438	235	20	214	616	217	611	2.67e-29	115
NP_001126851.1	AAB59490.1	31.884	69	46	1	106	174	214	281	1.04e-05	40.0
NP_001126851.1	BAX39000.1	30.260	423	243	23	213	616	216	605	3.09e-29	114
NP_001126851.1	BAX39000.1	34.328	67	43	1	106	172	214	279	3.00e-06	42.0
NP_001126851.1	XP_001089771.2	29.091	440	230	22	214	616	217	611	3.47e-29	114
NP_001126851.1	XP_001089771.2	28.713	101	70	2	106	205	214	313	2.42e-05	38.9
NP_001126851.1	XP_055141125.1	28.842	423	253	19	214	616	217	611	4.70e-29	114
NP_001126851.1	XP_055141125.1	31.884	69	46	1	106	174	214	281	9.10e-06	40.4
NP_001126851.1	XP_015307796.2	28.409	440	233	21	214	616	217	611	1.05e-28	113
NP_001126851.1	XP_015307796.2	32.836	67	44	1	106	172	214	279	4.61e-05	38.1
NP_001126851.1	XP_010384732.2	29.091	440	230	22	214	616	217	611	1.32e-28	112
NP_001126851.1	XP_010384732.2	27.723	101	71	2	106	205	214	313	1.63e-05	39.7
NP_001126851.1	AAO15585.1	41.270	126	63	6	450	574	14	129	1.98e-26	97.4
NP_001126851.1	XP_003905194.2	57.895	19	7	1	145	162	334	352	9.6	20.8
XP_055137660.1	XP_055137660.1	100.000	623	0	0	1	623	1	623	0.0	1301
XP_055137660.1	NP_001126851.1	96.469	623	22	0	1	623	1	623	0.0	1258
XP_055137660.1	AAC63054.1	96.469	623	21	1	1	623	1	622	0.0	1252
XP_055137660.1	XP_010369387.1	93.900	623	38	0	1	623	1	623	0.0	1230
XP_055137660.1	EHH22946.1	93.740	623	36	1	1	623	1	620	0.0	1218
XP_055137660.1	EHH56297.1	93.579	623	37	1	1	623	1	620	0.0	1217
XP_055137660.1	XP_003910009.2	92.540	630	40	1	1	623	1	630	0.0	1212
XP_055137660.1	XP_003993267.2	84.887	622	93	1	1	622	1	621	0.0	1117
XP_055137660.1	AAA52421.1	38.996	259	136	7	364	622	234	470	1.47e-51	177
XP_055137660.1	AAA52421.1	44.954	109	48	4	28	133	25	124	1.61e-17	77.4
XP_055137660.1	XP_005586353.1	39.382	259	135	7	364	622	234	470	1.59e-51	177
XP_055137660.1	XP_005586353.1	45.536	112	49	4	25	133	22	124	5.49e-19	82.0
XP_055137660.1	NP_001162447.1	39.382	259	135	7	364	622	234	470	1.61e-51	177
XP_055137660.1	NP_001162447.1	44.643	112	50	4	25	133	22	124	2.82e-18	80.1
XP_055137660.1	XP_009183375.3	39.286	280	152	8	340	618	209	471	1.70e-51	177
XP_055137660.1	XP_009183375.3	35.455	110	63	4	27	131	47	153	1.35e-11	58.9
XP_055137660.1	XP_010361751.1	38.929	280	153	8	340	618	209	471	1.77e-51	177
XP_055137660.1	XP_010361751.1	35.455	110	63	4	27	131	47	153	1.34e-11	58.9
XP_055137660.1	EHH29132.1	39.382	259	135	7	364	622	234	470	1.89e-51	177
XP_055137660.1	EHH29132.1	45.536	112	49	4	25	133	22	124	4.32e-19	82.4
XP_055137660.1	XP_005572933.2	38.929	280	153	8	340	618	209	471	1.99e-51	177
XP_055137660.1	XP_005572933.2	36.364	110	62	4	27	131	47	153	1.14e-11	58.9
XP_055137660.1	XP_055101117.1	38.996	259	136	7	364	622	234	470	3.12e-51	177
XP_055137660.1	XP_055101117.1	45.536	112	49	4	25	133	22	124	1.09e-18	81.3
XP_055137660.1	XP_002824495.1	38.610	259	137	7	364	622	234	470	4.47e-51	176
XP_055137660.1	XP_002824495.1	44.643	112	50	4	25	133	22	124	1.31e-18	80.9
XP_055137660.1	XP_010358374.2	38.996	259	136	7	364	622	234	470	5.92e-51	176
XP_055137660.1	XP_010358374.2	44.643	112	50	4	25	133	22	124	2.22e-18	80.1
XP_055137660.1	XP_055118090.1	39.711	277	149	9	343	618	211	470	6.99e-51	176
XP_055137660.1	XP_055118090.1	35.780	109	64	4	27	131	47	153	5.56e-12	60.1
XP_055137660.1	XP_024099271.2	39.350	277	150	9	343	618	190	449	9.62e-51	175
XP_055137660.1	XP_024099271.2	35.780	109	64	4	27	131	26	132	7.29e-12	59.7
XP_055137660.1	XP_014965335.1	38.929	280	153	8	340	618	269	531	1.05e-50	176
XP_055137660.1	XP_014965335.1	38.095	105	57	4	32	131	112	213	8.47e-12	59.7
XP_055137660.1	AAA60166.1	39.350	277	150	9	343	618	190	449	3.51e-50	173
XP_055137660.1	AAA60166.1	35.780	109	64	4	27	131	26	132	2.94e-12	60.8
XP_055137660.1	XP_003980607.2	40.625	256	128	9	364	618	237	469	5.28e-49	170
XP_055137660.1	XP_003980607.2	54.878	82	33	2	10	88	4	84	3.28e-19	82.8
XP_055137660.1	XP_028697499.1	38.583	254	132	9	364	616	200	430	1.15e-48	168
XP_055137660.1	XP_028697499.1	49.231	65	33	0	25	89	2	66	7.05e-14	65.9
XP_055137660.1	XP_055123354.1	38.976	254	131	9	364	616	226	456	1.38e-48	169
XP_055137660.1	XP_055123354.1	44.444	81	44	1	10	89	12	92	8.34e-15	68.9
XP_055137660.1	XP_003918402.1	38.583	254	132	9	364	616	226	456	1.71e-48	168
XP_055137660.1	XP_003918402.1	43.210	81	45	1	10	89	12	92	1.61e-14	68.2
XP_055137660.1	XP_005594774.1	38.583	254	132	9	364	616	226	456	1.76e-48	168
XP_055137660.1	XP_005594774.1	43.210	81	45	1	10	89	12	92	1.52e-14	68.2
XP_055137660.1	XP_002832230.2	37.402	254	135	9	364	616	226	456	6.56e-48	167
XP_055137660.1	XP_002832230.2	44.444	81	44	1	10	89	12	92	8.12e-15	68.9
XP_055137660.1	CCA61112.1	37.795	254	134	9	364	616	226	456	2.67e-47	165
XP_055137660.1	CCA61112.1	44.444	81	44	1	10	89	12	92	9.60e-15	68.6
XP_055137660.1	XP_010387043.1	37.795	254	134	9	364	616	226	456	2.73e-47	165
XP_055137660.1	XP_010387043.1	36.719	128	67	5	10	132	12	130	2.41e-15	70.5
XP_055137660.1	XP_003980582.1	34.589	292	156	10	334	620	172	433	3.99e-44	156
XP_055137660.1	XP_003980582.1	50.000	78	34	2	16	89	9	85	2.75e-14	67.4
XP_055137660.1	NP_001073605.1	34.483	290	155	10	334	618	198	457	5.85e-43	153
XP_055137660.1	NP_001073605.1	50.794	63	30	1	27	89	50	111	1.40e-12	62.0
XP_055137660.1	XP_055101306.1	33.793	290	157	9	334	618	192	451	5.89e-43	153
XP_055137660.1	XP_055101306.1	47.692	65	33	1	25	89	42	105	1.95e-12	61.6
XP_055137660.1	XP_045233471.1	34.483	290	155	10	334	618	207	466	6.85e-43	153
XP_055137660.1	XP_045233471.1	49.231	65	32	1	25	89	57	120	1.28e-12	62.0
XP_055137660.1	XP_009190519.2	34.483	290	155	10	334	618	252	511	9.05e-43	154
XP_055137660.1	XP_009190519.2	50.769	65	31	1	25	89	102	165	4.05e-13	63.9
XP_055137660.1	XP_010358380.2	33.333	285	165	8	334	618	185	444	1.78e-42	152
XP_055137660.1	XP_010358380.2	41.176	85	41	2	27	103	37	120	1.02e-12	62.4
XP_055137660.1	AAA51983.1	33.793	290	157	9	334	618	192	451	2.63e-42	151
XP_055137660.1	AAA51983.1	47.692	65	33	1	25	89	42	105	8.67e-13	62.4
XP_055137660.1	XP_054385267.1	34.483	290	155	9	334	618	252	511	5.53e-42	151
XP_055137660.1	XP_054385267.1	27.891	147	93	4	25	171	102	235	3.87e-11	57.4
XP_055137660.1	XP_014995139.1	38.281	256	135	11	361	614	368	602	5.13e-36	135
XP_055137660.1	XP_055132633.1	37.984	258	133	12	361	614	384	618	2.28e-35	133
XP_055137660.1	KAI4027918.1	37.209	258	135	12	361	614	330	564	2.73e-35	132
XP_055137660.1	XP_010376291.1	37.891	256	136	11	361	614	368	602	2.88e-35	133
XP_055137660.1	XP_005556540.2	37.891	256	136	11	361	614	409	643	3.05e-35	133
XP_055137660.1	XP_002815399.1	37.209	258	135	12	361	614	384	618	5.06e-35	132
XP_055137660.1	XP_003899481.2	37.891	256	136	11	361	614	384	618	6.61e-35	132
XP_055137660.1	XP_001089771.2	29.224	438	232	21	214	616	217	611	6.67e-32	122
XP_055137660.1	XP_001089771.2	32.836	67	44	1	106	172	214	279	3.27e-05	38.5
XP_055137660.1	XP_003900640.2	28.995	438	233	21	214	616	217	611	7.92e-32	122
XP_055137660.1	XP_003900640.2	32.836	67	44	1	106	172	214	279	6.57e-06	40.8
XP_055137660.1	BAA07807.1	39.375	160	85	5	445	603	9	157	8.10e-32	113
XP_055137660.1	AAB59490.1	28.670	436	237	19	214	616	217	611	9.24e-32	122
XP_055137660.1	AAB59490.1	28.155	103	72	2	106	207	214	315	5.58e-06	40.8
XP_055137660.1	XP_055141125.1	28.736	435	238	20	214	616	217	611	2.09e-31	121
XP_055137660.1	XP_055141125.1	31.884	69	46	1	106	174	214	281	4.99e-06	41.2
XP_055137660.1	XP_015307796.2	28.767	438	234	20	214	616	217	611	2.50e-31	121
XP_055137660.1	XP_015307796.2	32.836	67	44	1	106	172	214	279	3.22e-05	38.5
XP_055137660.1	XP_002816321.2	28.995	438	233	20	214	616	217	611	4.22e-31	120
XP_055137660.1	XP_002816321.2	27.885	104	73	2	106	208	214	316	6.74e-06	40.8
XP_055137660.1	XP_010384732.2	28.767	438	234	21	214	616	217	611	1.82e-30	118
XP_055137660.1	XP_010384732.2	31.343	67	45	1	106	172	214	279	1.86e-05	39.3
XP_055137660.1	BAX39000.1	29.691	421	248	21	213	616	216	605	2.63e-29	115
XP_055137660.1	BAX39000.1	34.328	67	43	1	106	172	214	279	2.63e-06	42.0
XP_055137660.1	AAO15585.1	39.007	141	72	7	436	574	1	129	1.87e-26	97.8
XP_055137660.1	XP_003905194.2	57.895	19	7	1	145	162	334	352	9.3	20.8
XP_055137660.1	XP_010367395.2	57.895	19	7	1	145	162	367	385	9.9	20.8
XP_010369387.1	XP_010369387.1	100.000	623	0	0	1	623	1	623	0.0	1302
XP_010369387.1	XP_003910009.2	94.921	630	25	1	1	623	1	630	0.0	1243
XP_010369387.1	EHH22946.1	95.827	623	23	1	1	623	1	620	0.0	1242
XP_010369387.1	EHH56297.1	95.666	623	24	1	1	623	1	620	0.0	1240
XP_010369387.1	XP_055137660.1	93.900	623	38	0	1	623	1	623	0.0	1230
XP_010369387.1	NP_001126851.1	93.419	623	41	0	1	623	1	623	0.0	1220
XP_010369387.1	AAC63054.1	93.740	623	38	1	1	623	1	622	0.0	1215
XP_010369387.1	XP_003993267.2	83.441	622	102	1	1	622	1	621	0.0	1097
XP_010369387.1	XP_009183375.3	39.855	276	148	8	340	614	209	467	5.68e-52	179
XP_010369387.1	XP_009183375.3	35.780	109	64	4	27	131	47	153	4.11e-12	60.5
XP_010369387.1	XP_010361751.1	39.493	276	149	8	340	614	209	467	5.97e-52	179
XP_010369387.1	XP_010361751.1	35.780	109	64	4	27	131	47	153	4.29e-12	60.5
XP_010369387.1	XP_005572933.2	39.493	276	149	8	340	614	209	467	7.01e-52	178
XP_010369387.1	XP_005572933.2	36.697	109	63	4	27	131	47	153	3.39e-12	60.8
XP_010369387.1	XP_014965335.1	39.493	276	149	8	340	614	269	527	2.47e-51	178
XP_010369387.1	XP_014965335.1	38.462	104	58	4	32	131	112	213	2.34e-12	61.2
XP_010369387.1	XP_024099271.2	39.927	273	146	9	343	614	190	445	2.50e-51	176
XP_010369387.1	XP_024099271.2	35.780	109	64	4	27	131	26	132	2.47e-12	61.2
XP_010369387.1	XP_055118090.1	40.293	273	145	9	343	614	211	466	2.89e-51	177
XP_010369387.1	XP_055118090.1	35.780	109	64	4	27	131	47	153	1.89e-12	61.6
XP_010369387.1	AAA60166.1	39.927	273	146	9	343	614	190	445	9.43e-51	175
XP_010369387.1	AAA60166.1	35.780	109	64	4	27	131	26	132	1.57e-12	61.6
XP_010369387.1	AAA52421.1	39.526	253	131	7	364	616	234	464	1.03e-50	175
XP_010369387.1	AAA52421.1	44.954	109	48	4	28	133	25	124	1.35e-17	77.8
XP_010369387.1	XP_005586353.1	39.921	253	130	7	364	616	234	464	1.06e-50	175
XP_010369387.1	XP_005586353.1	45.536	112	49	4	25	133	22	124	4.17e-19	82.4
